3731,39,1,284,5,\N,\N,\N,"Ninotchka",388156011,\N,108
3732,119,2,\N,8,\N,14,4,"Nip/Tuck",\N,7.6,44
3733,121,1,\N,23,\N,\N,\N,"Nitram",\N,7.3,112
3734,107,1,286,6,\N,11,2,"No Country for Old Men",\N,8.2,122
3735,115,1,\N,1,\N,11,2,"No Escape",\N,6.8,103
3736,121,1,\N,4,\N,\N,\N,"No Man of God",\N,6.4,100
3737,101,\N,208,5,\N,\N,\N,"No Mans Land",\N,7.9,98
3738,86,1,896,8,\N,\N,\N,"No Mercy",631607053,\N,108
3739,108,1,\N,8,\N,11,4,"No mires para abajo",\N,6,85
3740,121,1,\N,8,\N,11,2,"No One Gets Out Alive",\N,5.3,85
3741,46,1,14,8,\N,\N,\N,"No Regrets for Our Youth",297002527,\N,110
3742,84,1,500,5,\N,\N,\N,"No Small Affair",211822697,\N,102
3743,111,1,\N,5,\N,11,3,"No Strings Attached",\N,6.2,108
3744,121,1,\N,6,\N,11,2,"No Sudden Move",\N,6.5,115
3745,121,1,\N,1,12,10,1,"No Time to Die",774034007,7.6,163
3746,114,1,\N,1,17,10,1,"Noah",359200044,5.7,138
3747,121,1,\N,1,\N,11,2,"Nobody",\N,7.4,92
3748,86,1,290,5,\N,\N,\N,"Nobody's Fool",880166924,\N,108
3749,116,1,\N,8,\N,11,3,"Nocturnal Animals",\N,7.5,116
3750,120,1,\N,14,\N,\N,1,"Nocturne",\N,5.7,90
3751,120,1,\N,8,\N,11,1,"Nomadland",\N,7.4,107
3752,114,\N,\N,1,31,10,\N,"Non-Stop",222809600,\N,106
3753,122,1,\N,10,\N,\N,\N,"Nope",\N,\N,\N
3754,107,1,\N,5,5,10,3,"Norbit",159814490,4.1,103
3755,79,1,695,8,\N,\N,\N,"Norma Rae",232372681,\N,110
3756,114,2,\N,5,\N,14,3,"Norsemen",\N,7.8,30
3757,59,1,46,2,\N,1,1,"North by Northwest",\N,8.3,136
3758,91,1,46,17,\N,\N,\N,"North by Northwest",476684675,\N,135
3759,121,1,\N,5,\N,\N,1,"North Hollywood",\N,6.1,93
3760,60,1,404,25,\N,\N,\N,"North to Alaska",286801374,\N,122
3761,121,2,\N,5,\N,\N,\N,"Northern Exposure",\N,8.3,60
3762,40,1,628,1,\N,\N,\N,"Northwest Passage",491730089,\N,127
3763,116,2,\N,8,\N,12,1,"NOS4A2",\N,6.7,60
3764,22,1,292,10,\N,\N,2,"Nosferatu",\N,7.9,94
3765,83,\N,58,8,\N,\N,\N,"Nostalgia",\N,8,125
3766,101,1,\N,5,\N,11,4,"Not Another Teen Movie",\N,5.7,89
3767,112,1,\N,8,\N,11,1,"Not Fade Away",\N,6,117
3768,91,1,124,8,\N,\N,\N,"Not Without My Daughter",433514834,\N,106
3769,91,1,197,5,\N,\N,\N,"Nothing But Trouble",136853506,\N,94
3770,46,1,46,17,\N,\N,\N,"Notorious",814044001,7.9,102
3771,99,1,\N,5,31,10,1,"Notting Hill",363889678,7.1,124
3772,121,1,\N,1,\N,\N,\N,"Nou fo",\N,7,126
3773,95,1,\N,5,\N,10,1,"Now and Then",\N,6.8,100
3774,113,1,\N,6,11,10,1,"Now You See Me",351723989,7.2,115
3775,116,1,\N,1,\N,10,2,"Now You See Me 2",\N,6.5,129
3776,120,1,\N,8,\N,\N,\N,"Nowhere Special",\N,7.6,96
3777,100,\N,293,6,\N,\N,\N,"Nueve reinas",\N,7.9,114
3778,100,2,\N,6,\N,15,1,"Numb3rs",\N,6.9,43
3779,32,1,46,6,\N,\N,\N,"Number Seventeen",262552893,\N,66
3780,88,1,371,8,\N,9,3,"Nuovo Cinema Paradiso",\N,8.5,155
3781,113,1,\N,14,\N,11,3,"Nurse 3-D",\N,4.5,84
3782,113,2,\N,5,\N,14,3,"Nurse Jackie",\N,7.7,27
3783,87,1,695,8,\N,\N,\N,"Nuts",694713380,\N,100
3784,100,\N,\N,5,31,10,\N,"Nutty Professor II: The Klumps",166339890,\N,106
3785,113,1,\N,8,\N,\N,4,"Nymphomaniac: Vol. I",\N,6.9,117
3786,113,1,\N,8,\N,\N,4,"Nymphomaniac: Vol. II",\N,6.7,124
3787,119,2,\N,6,\N,12,3,"NYPD Blue",\N,7.6,45
3788,100,1,516,2,\N,10,1,"O Brother, Where Art Thou?",\N,7.7,107
3789,121,1,\N,6,\N,\N,\N,"O Menino que Matou Meus Pais",\N,6.2,80
3790,87,1,908,5,\N,\N,\N,"O. C. & Stiggs",315156409,\N,109
3791,113,1,\N,1,31,10,1,"Oblivion",286168572,7,124
3792,109,1,\N,5,\N,11,4,"Observe and Report",\N,5.8,86
3793,118,1,\N,1,34,10,1,"Ocean's Eight",297718711,6.3,110
3794,101,1,\N,6,34,10,1,"Ocean's Eleven",450717150,7.7,116
3795,107,1,\N,6,34,10,1,"Ocean's Thirteen",311312624,6.9,122
3796,104,1,\N,6,34,10,2,"Ocean's Twelve",362744280,6.5,125
3797,101,\N,1023,6,\N,\N,\N,"Oceans Eleven",\N,7.7,116
3798,99,1,513,4,\N,9,2,"October Sky",\N,7.8,108
3799,83,1,538,1,\N,9,3,"Octopussy",1544455963,6.5,136
3800,113,1,\N,14,\N,11,1,"Oculus",\N,6.5,104
3801,113,1,\N,5,\N,10,1,"Odd Thomas",\N,6.8,100
3802,119,1,\N,5,\N,11,1,"Ode to Joy",\N,6.4,97
3803,99,1,\N,8,\N,11,3,"Ôdishon",\N,7.2,115
3804,86,2,\N,6,\N,12,3,"Ófærð",\N,8.1,60
3805,99,1,753,5,\N,11,1,"Office Space",\N,7.7,89
3806,119,1,\N,4,\N,11,1,"Official Secrets",\N,7.3,112
3807,118,2,\N,5,\N,14,1,"Offspring",\N,8.3,60
3808,112,\N,672,3,\N,\N,\N,"Ôkami kodomo no Ame to Yuki",\N,8.1,117
3809,117,1,\N,1,\N,14,1,"Okja",\N,7.3,120
3810,108,\N,1143,8,\N,\N,\N,"Okuribito",\N,8,130
3811,121,1,\N,8,\N,10,1,"Old",\N,5.8,108
3812,121,1,\N,25,\N,\N,\N,"Old Henry",\N,7.2,99
3813,103,1,\N,5,\N,11,3,"Old School",\N,7.1,88
3814,57,1,\N,2,\N,1,2,"Old Yeller",\N,7.3,83
3815,113,1,\N,1,\N,11,4,"Oldboy",\N,5.7,104
3816,103,1,802,1,\N,11,4,"Oldeuboi",\N,8.4,111
3817,113,1,\N,1,7,11,2,"Olympus Has Fallen",170270201,6.5,119
3818,112,\N,1089,5,\N,\N,\N,"OMG: Oh My God!",\N,8.1,125
3819,114,\N,415,3,\N,\N,\N,"Omoide no Mânî",\N,7.7,103
3820,70,1,1099,15,\N,\N,\N,"On a Clear Day You Can See Forever",626137675,\N,129
3821,119,2,\N,5,\N,14,1,"On Becoming a God in Central Florida",\N,7.2,46
3822,81,1,686,8,\N,\N,\N,"On Golden Pond",203553311,\N,109
3823,69,1,837,1,\N,9,1,"On Her Majesty's Secret Service",1024121104,6.7,139
3824,121,2,\N,5,\N,12,1,"On My Block",\N,8,30
3825,118,1,\N,4,\N,10,2,"On the Basis of Sex",\N,7.1,120
3826,77,2,\N,5,\N,12,3,"On the Verge",\N,6.5,35
3827,54,\N,275,6,\N,\N,\N,"On the Waterfront",\N,8.1,108
3828,86,1,65,8,\N,\N,\N,"On Wings of Eagles",536414293,\N,221
3829,107,\N,525,8,\N,\N,\N,"Once",\N,7.8,86
3830,89,1,641,5,\N,\N,\N,"Once Around",381545846,\N,114
3831,85,1,\N,5,\N,10,1,"Once Bitten",\N,5.5,94
3832,102,2,\N,2,\N,15,1,"Once Upon a Time",\N,7.7,60
3833,84,1,983,6,\N,11,4,"Once Upon a Time in America",\N,8.3,229
3834,103,1,\N,1,\N,11,1,"Once Upon a Time in Mexico",\N,6.4,102
3835,68,1,983,25,\N,10,1,"Once Upon a Time in the West",\N,8.5,165
3836,119,\N,854,5,\N,\N,\N,"Once Upon a Time in... Hollywood",\N,7.6,161
3837,119,1,\N,5,23,11,1,"Once Upon a Time... in Hollywood",374565754,7.6,161
3838,89,1,\N,1,\N,\N,\N,"Once upon a Wheel",321788219,\N,\N
3839,94,\N,643,6,\N,\N,\N,"Once Were Warriors",\N,7.9,102
3840,103,\N,751,8,\N,\N,\N,"Ondskan",\N,7.7,113
3841,86,1,977,5,\N,\N,\N,"One Crazy Summer",119723358,\N,94
3842,111,1,\N,8,\N,10,3,"One Day",\N,7,107
3843,103,2,\N,5,\N,15,1,"One Day at a Time",\N,6.5,30
3844,108,2,\N,5,\N,15,1,"One Day at a Time",\N,8.2,30
3845,61,1,688,25,\N,\N,\N,"One Eyed Jacks",352616690,\N,141
3846,75,1,\N,8,\N,11,1,"One Flew Over the Cuckoo's Nest",\N,8.7,133
3847,75,\N,759,8,\N,\N,\N,"One Flew Over the Cuckoos Nest",\N,8.7,133
3848,123,2,\N,5,\N,15,2,"One Foot in the Grave",\N,7.8,90
3849,35,1,173,14,\N,\N,\N,"One Frightened Night",375540831,\N,64
3850,102,1,\N,8,\N,11,4,"One Hour Photo",\N,6.8,96
3851,61,1,\N,3,\N,4,2,"One Hundred and One Dalmatians",\N,7.3,79
3852,69,1,1072,25,\N,\N,\N,"One Hundred Rifles",288383523,\N,110
3853,111,2,\N,6,\N,12,\N,"One Lane Bridge",\N,6.5,\N
3854,120,1,\N,8,\N,11,2,"One Night in Miami...",\N,7.1,114
3855,99,2,\N,6,\N,\N,\N,"One of Us Is Lying",\N,6.6,\N
3856,121,2,\N,3,\N,12,1,"One Piece: Wan pîsu",\N,8.8,24
3857,121,2,\N,3,\N,15,1,"One Punch Man: Wanpanman",\N,8.8,24
3858,121,1,\N,8,\N,\N,\N,"One Summer",\N,7.3,84
3859,121,2,\N,8,\N,12,1,"One Tree Hill",\N,7.7,60
3860,85,1,207,5,\N,\N,\N,"One Woman or Two",252276927,\N,97
3861,122,2,\N,5,\N,15,1,"Only Fools and Horses....",\N,8.9,95
3862,113,1,\N,5,\N,11,1,"Only Lovers Left Alive",\N,7.3,123
3863,121,2,\N,5,\N,14,1,"Only Murders in the Building",\N,8.3,\N
3864,39,1,386,8,\N,\N,\N,"Only One Night",630162448,\N,87
3865,117,1,\N,1,\N,10,1,"Only the Brave",\N,7.6,134
3866,120,1,\N,3,\N,9,2,"Onward",\N,7.4,102
3867,103,1,\N,1,\N,11,2,"Open Range",\N,7.4,139
3868,106,\N,\N,2,23,9,\N,"Open Season",200811689,\N,86
3869,92,1,\N,1,\N,\N,\N,"Operation Crossbow",140705322,\N,116
3870,118,1,\N,4,\N,10,2,"Operation Finale",\N,6.6,122
3871,122,1,\N,1,\N,\N,\N,"Operation Fortune: Ruse de guerre",\N,\N,\N
3872,122,1,\N,8,\N,10,\N,"Operation Mincemeat",\N,\N,128
3873,87,1,636,24,\N,\N,\N,"Operation Nam",171269535,\N,85
3874,51,1,\N,24,\N,\N,\N,"Operation Pacific",255000211,\N,111
3875,118,1,\N,8,\N,10,1,"Ophelia",\N,6.6,114
3876,123,1,\N,4,\N,\N,\N,"Oppenheimer",\N,\N,\N
3877,119,2,\N,5,\N,14,4,"Orange Is the New Black",\N,8,59
3878,117,2,\N,8,\N,13,1,"Ordinary Joe",\N,6.6,\N
3879,80,\N,921,8,\N,\N,\N,"Ordinary People",\N,7.7,124
3880,101,1,\N,8,\N,11,4,"Original Sin",\N,6.1,116
3881,109,1,\N,14,\N,11,3,"Orphan",\N,7,123
3882,103,2,\N,1,\N,14,3,"Orphan Black",\N,8.3,44
3883,117,1,\N,6,\N,\N,\N,"Orphan: First Kill",\N,\N,\N
3884,87,1,23,8,\N,\N,\N,"Orphans",321457747,\N,116
3885,101,1,\N,3,\N,9,1,"Osmosis Jones",\N,6.3,95
3886,82,1,\N,8,\N,\N,\N,"Othello",223664608,\N,208
3887,52,1,798,8,\N,\N,\N,"Othello, The Lost Masterpiece",195702963,\N,93
3888,114,1,\N,14,\N,10,2,"Ouija",\N,4.5,89
3889,116,1,\N,8,\N,10,2,"Ouija: Origin of Evil",\N,6.2,99
3890,121,1,\N,5,\N,\N,\N,"Our Father",\N,5.4,96
3891,119,1,\N,8,\N,11,2,"Our Friend",\N,7.3,124
3892,115,2,\N,1,\N,12,\N,"Our Girl",\N,7.7,60
3893,121,2,\N,8,\N,12,\N,"Our Kind of People",\N,5,\N
3894,91,1,\N,1,\N,\N,\N,"Out for Justice",174999005,\N,91
3895,85,1,1034,8,\N,\N,\N,"Out of Africa",856085151,\N,161
3896,121,1,\N,6,\N,11,\N,"Out of Death",\N,3.1,95
3897,98,1,\N,5,\N,11,1,"Out of Sight",\N,7,123
3898,80,1,241,8,\N,\N,\N,"Out of the Blue",200687492,\N,94
3899,85,1,598,17,\N,\N,\N,"Out of the Darkness",522657936,\N,96
3900,113,1,\N,1,\N,11,2,"Out of the Furnace",\N,6.8,116
3901,47,\N,449,6,\N,\N,\N,"Out of the Past",\N,8,97
3902,95,1,\N,1,\N,11,2,"Outbreak",\N,6.6,127
3903,121,2,\N,1,\N,14,1,"Outer Banks",\N,7.6,50
3904,81,1,833,20,\N,\N,\N,"Outland",556906378,\N,111
3905,108,1,\N,8,\N,14,2,"Outlander",\N,8.4,64
3906,121,2,\N,1,\N,11,4,"Outlander",\N,6.2,115
3907,49,1,872,25,\N,\N,\N,"Outlaw Country",176104344,\N,66
3908,118,1,\N,1,\N,11,3,"Outlaw King",\N,6.9,121
3909,121,1,\N,1,\N,11,2,"Outside the Wire",\N,5.4,114
3910,106,\N,\N,2,5,\N,\N,"Over the Hedge",339795890,\N,83
3911,87,1,333,5,\N,10,1,"Overboard",326706115,6,112
3912,118,1,\N,5,\N,9,1,"Overboard",\N,6.9,112
3913,38,1,361,25,\N,\N,\N,"Overland Stage Raiders",177313795,\N,55
3914,118,1,\N,1,\N,11,1,"Overlord",\N,6.6,110
3915,121,1,\N,8,\N,12,2,"Oxygène",\N,6.5,100
3916,106,2,\N,6,\N,14,4,"Oz",\N,8.7,55
3917,113,1,\N,2,33,9,2,"Oz the Great and Powerful",493311825,6.3,130
3918,122,2,\N,6,\N,14,4,"Ozark",\N,8.4,60
3919,107,1,\N,5,\N,10,1,"P.S. I Love You",\N,7,126
3920,112,\N,1063,1,\N,\N,\N,"Paan Singh Tomar",\N,8.2,135
3921,113,1,\N,1,34,10,2,"Pacific Rim",411002906,6.9,131
3922,118,1,\N,1,\N,10,2,"Pacific Rim: Uprising",\N,5.6,111
3923,120,2,\N,5,\N,\N,\N,"Packed to the Rafters",\N,7.4,60
3924,83,1,598,5,\N,\N,\N,"Packin' It In",1063611805,\N,98
3925,114,1,\N,3,\N,9,2,"Paddington",\N,7.3,95
3926,117,\N,809,2,\N,\N,\N,"Paddington 2",\N,7.8,103
3927,118,\N,855,4,\N,\N,\N,"Padman",\N,7.9,140
3928,97,1,975,3,\N,\N,\N,"Pâfekuto burû",\N,8,81
3929,113,1,\N,1,\N,11,4,"Pain & Gain",\N,6.4,129
3930,69,1,593,15,\N,\N,\N,"Paint Your Wagon",356700357,\N,161
3931,85,1,179,25,\N,11,1,"Pale Rider",408247917,7.3,116
3932,120,1,\N,5,\N,11,3,"Palm Springs",\N,7.4,90
3933,121,1,\N,8,\N,11,3,"Palmer",\N,7.3,110
3934,38,1,361,25,\N,\N,\N,"Pals of the Saddle",219851172,\N,55
3935,115,1,\N,2,\N,9,2,"Pan",\N,5.7,111
3936,109,2,\N,8,\N,15,2,"Pan Am",\N,7,42
3937,106,1,\N,8,\N,11,2,"Pan's Labyrinth",\N,8.2,118
3938,109,1,\N,1,\N,11,1,"Pandorum",\N,6.7,108
3939,121,2,\N,2,\N,12,1,"Panic",\N,6.5,\N
3940,102,1,\N,6,23,11,2,"Panic Room",197079546,6.8,112
3941,72,1,\N,2,\N,11,2,"Pánico en el Transiberiano",\N,6.6,91
3942,106,\N,381,8,\N,\N,\N,"Pans Labyrinth",\N,8.2,118
3943,73,1,825,5,\N,\N,\N,"Paper Moon",212874864,8.1,103
3944,73,1,318,4,\N,11,3,"Papillon",\N,8,133
3945,117,1,\N,2,\N,11,1,"Papillon",\N,7.2,151
3946,106,\N,975,3,\N,\N,\N,"Papurika",\N,7.7,90
3947,119,1,\N,10,\N,12,1,"Paradise Hills",\N,5.4,95
3948,118,1,\N,8,\N,\N,\N,"Parallel",\N,5.8,104
3949,86,1,\N,5,\N,\N,\N,"Paramount Comedy Theater: Well-Developed",465380802,\N,71
3950,109,\N,\N,14,17,11,\N,"Paranormal Activity",193355800,\N,86
3951,107,1,\N,14,\N,11,2,"Paranormal Activity",\N,6.3,86
3952,110,\N,\N,14,17,11,\N,"Paranormal Activity 2",177512032,\N,91
3953,111,\N,\N,14,17,11,\N,"Paranormal Activity 3",207039844,\N,83
3954,121,1,\N,14,\N,11,\N,"Paranormal Activity: Next of Kin",\N,\N,120
3955,112,1,\N,3,\N,9,1,"ParaNorman",\N,7,92
3956,89,2,\N,5,\N,15,1,"Parenthood",\N,8.2,60
3957,121,1,\N,5,\N,10,3,"Parenthood",\N,7,124
3958,61,1,695,8,\N,\N,\N,"Paris Blues",415933406,\N,98
3959,91,1,\N,8,\N,\N,\N,"Paris Trout",171685792,\N,99
3960,84,1,1130,8,\N,11,1,"Paris, Texas",181001478,8.1,148
3961,113,1,\N,1,\N,11,1,"Parker",\N,6.2,118
3962,121,2,\N,5,\N,12,1,"Parks and Recreation",\N,8.6,22
3963,68,1,96,8,\N,\N,\N,"Partner",634208384,\N,105
3964,92,1,776,5,\N,\N,\N,"Party Girl",532950503,\N,99
3965,95,2,\N,8,\N,15,1,"Party of Five",\N,6.8,60
3966,116,1,\N,8,23,10,3,"Passengers",303144152,7,116
3967,121,1,\N,8,\N,10,1,"Passing",\N,6.8,98
3968,114,2,\N,8,\N,12,\N,"Passions",\N,6.2,60
3969,52,1,349,5,\N,\N,\N,"Pat & Mike",292817898,\N,95
3970,98,\N,\N,4,31,10,\N,"Patch Adams",202292902,\N,115
3971,116,1,\N,5,\N,11,2,"Paterson",\N,7.4,118
3972,55,\N,976,8,\N,\N,\N,"Pather Panchali",\N,8.3,125
3973,57,1,1006,8,\N,1,2,"Paths of Glory",157761002,8.4,89
3974,119,2,\N,5,\N,14,3,"Patriot",\N,8.3,58
3975,92,1,847,1,17,11,1,"Patriot Games",547426372,6.9,117
3976,70,1,318,24,\N,9,2,"Patton",171685792,7.9,171
3977,111,1,\N,2,\N,11,1,"Paul",\N,7,104
3978,109,\N,\N,1,23,9,\N,"Paul Blart: Mall Cop",183348429,\N,91
3979,92,2,\N,3,\N,16,2,"PAW Patrol",\N,6.1,23
3980,121,1,\N,3,\N,3,1,"PAW Patrol: The Movie",\N,6.2,86
3981,99,\N,\N,1,17,11,\N,"Payback",161626121,\N,100
3982,118,2,\N,1,\N,\N,\N,"Peacemaker",\N,\N,\N
3983,121,2,\N,6,\N,14,4,"Peaky Blinders",\N,8.8,60
3984,101,1,\N,1,33,10,1,"Pearl Harbor",449220945,6.2,183
3985,104,2,\N,5,\N,14,3,"Peep Show",\N,8.6,25
3986,60,\N,734,8,\N,\N,\N,"Peeping Tom",\N,7.6,101
3987,86,1,306,8,\N,\N,\N,"Peggy Sue Got Married",302710615,\N,103
3988,88,1,103,8,\N,\N,\N,"Pelle the Conqueror",219922417,\N,138
3989,110,2,\N,5,\N,14,3,"PEN15",\N,8,30
3990,120,1,\N,8,\N,12,2,"Penguin Bloom",\N,6.8,95
3991,114,\N,\N,2,28,9,\N,"Penguins of Madagascar",373515621,\N,92
3992,87,1,451,1,\N,\N,\N,"Penitentiary III",243240178,\N,91
3993,89,1,82,5,\N,\N,\N,"Penn & Teller Get Killed",624026776,\N,91
3994,119,2,\N,8,\N,14,4,"Penny Dreadful",\N,8.2,60
3995,120,2,\N,6,\N,14,3,"Penny Dreadful: City of Angels",\N,6,\N
3996,102,2,\N,1,\N,14,3,"Pennyworth",\N,7.9,60
3997,108,2,\N,6,\N,\N,\N,"Penteuhauseu",\N,8.1,70
3998,91,2,\N,5,\N,14,1,"People Just Do Nothing",\N,8.5,30
3999,121,1,\N,5,\N,11,3,"People Just Do Nothing: Big in Japan",\N,7.1,97
4000,80,1,821,5,\N,\N,\N,"Pepi Luci Bom",177311151,\N,86
4001,119,2,\N,3,\N,16,2,"Peppa Pig",\N,6.2,9
4002,118,1,\N,1,\N,11,2,"Peppermint",\N,6.5,101
4003,65,1,983,25,\N,11,3,"Per qualche dollaro in più",\N,8.2,132
4004,64,1,983,1,\N,11,2,"Per un pugno di dollari",\N,8,99
4005,121,2,\N,6,\N,12,1,"Perception",\N,7.5,42
4006,110,1,\N,2,28,9,2,"Percy Jackson & the Olympians: The Lightning Thief",226497209,5.9,118
4007,113,1,\N,2,\N,9,2,"Percy Jackson: Sea of Monsters",\N,5.8,106
4008,85,1,\N,8,\N,11,1,"Perfect",\N,4.6,115
4009,116,\N,800,5,\N,\N,\N,"Perfetti sconosciuti",\N,7.7,96
4010,106,1,\N,6,\N,11,4,"Perfume: The Story of a Murderer",\N,7.5,147
4011,88,1,681,8,\N,\N,\N,"Permanent Record",817400891,\N,92
4012,81,2,\N,6,\N,14,4,"Perry Mason",\N,7.5,60
4013,98,2,\N,6,\N,15,2,"Perry Mason",\N,8.2,60
4014,107,\N,1097,3,\N,\N,\N,"Persepolis",\N,8,96
4015,120,1,\N,8,\N,\N,\N,"Persian Lessons",\N,7.4,127
4016,121,2,\N,1,\N,12,1,"Person of Interest",\N,8.4,43
4017,66,1,429,8,\N,\N,3,"Persona",413106170,8.1,83
4018,89,1,700,14,\N,11,2,"Pet Sematary",358994850,5.7,103
4019,119,1,\N,14,\N,11,1,"Pet Sematary",\N,6.6,101
4020,103,1,\N,2,\N,9,2,"Peter Pan",\N,6.8,113
4021,53,\N,\N,2,33,\N,\N,"Peter Pan",87404651,\N,77
4022,118,\N,\N,2,23,9,\N,"Peter Rabbit",351496066,\N,95
4023,121,1,\N,3,\N,3,2,"Peter Rabbit 2: The Runaway",\N,6.2,93
4024,121,1,\N,8,\N,\N,\N,"Petite maman",\N,7.3,72
4025,118,2,\N,5,\N,13,\N,"Petticoat Junction",\N,7,30
4026,79,1,\N,14,\N,11,3,"Phantasm",\N,6.7,89
4027,88,1,50,14,\N,\N,\N,"Phantom of the Ritz",759056935,\N,89
4028,117,1,\N,8,\N,11,1,"Phantom Thread",\N,7.5,130
4029,96,\N,\N,8,33,\N,\N,"Phenomenon",152036382,\N,123
4030,93,1,573,8,\N,10,1,"Philadelphia",\N,7.7,125
4031,113,\N,1010,4,\N,\N,\N,"Philomena",\N,7.6,98
4032,72,2,\N,3,\N,13,2,"Phineas and Ferb",\N,8,15
4033,102,1,\N,6,\N,11,1,"Phone Booth",\N,7,81
4034,116,2,\N,5,\N,14,1,"Physical",\N,7.3,30
4035,89,1,68,1,\N,\N,\N,"Picasso Trigger",521311890,\N,99
4036,117,1,\N,8,\N,\N,\N,"Picture of Beauty",\N,3.4,70
4037,120,1,\N,8,\N,11,3,"Pieces of a Woman",\N,7.1,126
4038,121,1,\N,8,\N,11,2,"Pig",\N,6.9,92
4039,108,1,\N,1,23,11,1,"Pineapple Express",101624843,6.9,111
4040,116,\N,71,6,\N,\N,\N,"Pink",\N,8.1,136
4041,89,1,179,5,\N,\N,\N,"Pink Cadillac",2069521700,\N,122
4042,72,1,\N,5,\N,8,4,"Pink Flamingos",\N,6.1,93
4043,82,\N,25,8,\N,\N,\N,"Pink Floyd: The Wall",\N,8,95
4044,119,1,\N,8,\N,10,2,"Pinocchio",\N,6.2,125
4045,122,1,\N,3,\N,\N,\N,"Pinocchio",\N,\N,\N
4046,49,1,843,25,\N,\N,\N,"Pioneer Marshal",258097122,\N,60
4047,110,1,\N,5,\N,11,4,"Piranha 3D",\N,5.4,88
4048,112,1,\N,5,\N,11,4,"Piranha 3DD",\N,3.7,83
4049,107,1,\N,1,33,10,1,"Pirates of the Caribbean: At World's End",960996492,7.1,169
4050,106,1,\N,1,33,10,1,"Pirates of the Caribbean: Dead Man's Chest",1066179747,7.3,151
4051,117,1,\N,1,33,10,1,"Pirates of the Caribbean: Dead Men Tell No Tales",794881442,6.5,129
4052,111,1,\N,1,33,10,1,"Pirates of the Caribbean: On Stranger Tides",1045713802,6.6,137
4053,103,1,373,1,33,10,1,"Pirates of the Caribbean: The Curse of the Black Pearl",654264015,8.1,143
4054,100,1,\N,1,\N,11,2,"Pitch Black",\N,7.1,109
4055,112,1,\N,5,\N,10,1,"Pitch Perfect",\N,7.1,112
4056,115,1,\N,5,31,10,1,"Pitch Perfect 2",287144079,6.4,115
4057,117,1,\N,5,31,10,1,"Pitch Perfect 3",185400345,5.8,93
4058,115,1,\N,3,\N,10,1,"Pixels",\N,5.5,105
4059,114,\N,858,5,\N,\N,\N,"PK",\N,8.1,153
4060,87,1,\N,8,\N,\N,\N,"PK. & the Kid.",894983373,\N,90
4061,84,1,909,8,\N,\N,\N,"Places in the Heart",294456605,\N,112
4062,88,1,690,5,\N,\N,\N,"Plain Clothes",403449830,\N,98
4063,113,\N,\N,2,33,9,\N,"Planes",239258712,\N,91
4064,87,1,542,5,\N,11,1,"Planes, Trains & Automobiles",1148485886,7.6,93
4065,68,1,318,1,\N,4,1,"Planet of the Apes",\N,8,112
4066,101,1,\N,2,28,10,1,"Planet of the Apes",362211740,5.7,119
4067,107,1,\N,1,\N,11,3,"Planet Terror",\N,7,105
4068,120,2,\N,3,\N,\N,\N,"Platinum End",\N,8.3,\N
4069,86,1,793,8,16,11,1,"Platoon",353284621,8.1,120
4070,72,1,412,5,\N,\N,\N,"Play It Again, Sam",132440069,\N,86
4071,71,1,179,17,\N,\N,\N,"Play Misty for Me",527965936,\N,102
4072,119,1,\N,5,\N,9,1,"Playing with Fire",\N,5.1,96
4073,98,1,\N,5,\N,10,3,"Pleasantville",\N,7.5,124
4074,121,1,\N,8,\N,\N,\N,"Pleasure",\N,6.9,109
4075,92,1,\N,1,\N,\N,\N,"Pleasure Palace",825025036,\N,\N
4076,85,1,323,8,\N,\N,\N,"Plenty",501138437,\N,124
4077,95,1,\N,3,33,4,2,"Pocahontas",346079773,6.7,81
4078,72,1,1029,5,\N,\N,\N,"Pocket Money",543113985,\N,100
4079,91,1,\N,1,\N,10,1,"Point Break",\N,5.3,114
4080,115,1,\N,1,\N,11,1,"Point Break",\N,7.3,122
4081,117,2,\N,6,\N,12,1,"Poirot",\N,8.6,100
4082,119,\N,\N,1,34,9,\N,"Pokémon Detective Pikachu ",433514834,\N,104
4083,119,1,\N,1,\N,9,2,"Pokémon: Detective Pikachu",\N,6.6,104
4084,99,\N,\N,1,34,\N,\N,"Pokémon: The First Movie - Mewtwo Strikes Back ",163644662,\N,96
4085,45,2,\N,3,\N,17,2,"Poketto monsutâ",\N,7.5,24
4086,119,1,\N,1,\N,14,4,"Polar",\N,6.3,118
4087,96,2,\N,8,\N,12,1,"Poldark",\N,8.3,60
4088,84,1,\N,5,\N,11,3,"Police Academy",\N,6.7,96
4089,86,1,497,5,\N,\N,\N,"Police Academy 3: Back in Training",788976453,\N,84
4090,88,1,24,5,\N,\N,\N,"Police Academy 5: Assignment Miami Beach",1146030912,\N,90
4091,89,1,826,5,\N,\N,\N,"Police Academy 6: City under Siege",868390560,\N,84
4092,82,1,\N,14,\N,10,1,"Poltergeist",\N,4.9,93
4093,115,1,\N,14,\N,9,1,"Poltergeist",\N,7.3,114
4094,86,1,\N,14,\N,10,1,"Poltergeist II: The Other Side",\N,5.7,91
4095,88,1,\N,14,\N,9,1,"Poltergeist III",\N,4.7,98
4096,81,1,\N,5,\N,\N,\N,"Polyester",259334548,\N,86
4097,109,1,\N,6,\N,\N,2,"Polytechnique",\N,7.2,77
4098,92,1,\N,8,\N,\N,\N,"Pope of Greenwich Village",356700357,\N,111
